squirrel_id,grid_year,grid,yearn,experiment,mid,locx,locy,litter,nest,n_pups,date,julian_date,year,t_return,return_lat,t_move,m_return,observer,nest_type,cones_counts,mustelid_tracks,LRS,ARS,mom_age,predator,locX,month,locY,local.density,scaled_lat,males,dist,age_sq,litter_id,average_growth,scaled_julian_date,scaled_pups,scaled_density,latency_transformed
22167,BT_2017,BT,2017,control,K.8,K.5,8,1,2,3,6/11/17,162,nonmast,NA,420,NA,n,MMS/ZCF,wb,NA,19,1,1,2,low predator,16.5,6,8,0,0.735397158,0,NA,4,8143,NA,0.80220015,0.330357311,-0.756036516,0.687933323
22167,BT_2016,BT,2016,preg GC,K.8,K.5,8,1,2,3,5/15/16,136,nonmast,NA,420,NA,n,EBC,wb,NA,19,1,1,2,low predator,16.5,5,8,0.75339618,0.735397158,0,NA,4,7044,NA,0.943048015,0.755928946,-0.459112016,0.687933323
20760,JO_2019,JO,2019,rattle,K.7.,K.5,7.5,1,1,4,6/6/19,157,mast,255,255,269,y,ERS,wbr,0.452380952,22,8,4,5,low predator,16.5,6,7.5,0,-0.474390715,0,5,25,9097,NA,-1.199448975,0,-0.267431852,-0.270691375
20760,JO_2018,JO,2018,rattle,K.7.,K.5,7.5,1,2,3,6/9/18,160,nonmast,NA,420,NA,n,CLP/AIS,wbr,15.68235294,22,8,4,5,low predator,16.5,6,7.5,0,0.735397158,0,5,25,8760,NA,0.843375989,0.333668799,-0.85434491,0.687933323
19411,JO_2018,JO,2018,rattle,K.6.,K.5,6.5,1,2,3,7/5/18,186,nonmast,NA,420,NA,n,BJD,grass,15.68235294,26,NA,NA,5,low predator,16.5,7,6.5,0,0.735397158,0,4.904079934,25,8696,NA,2.202280399,0.333668799,-0.85434491,0.687933323
19411,JO_2018,JO,2018,rattle,K.6.,K.5,6.5,1,1,3,6/13/18,164,nonmast,363,363,438,y,AHR,wbr,15.68235294,26,NA,NA,5,low predator,16.5,6,6.5,0,0.317470438,0,5,25,8696,NA,1.052438206,0.333668799,-0.85434491,0.382596073
20760,JO_2019,JO,2019,rattle,K.7.,K.5,7.5,2,1,4,8/3/19,215,mast,300,300,360,y,AnD,underground,0.452380952,26,8,0,4,low predator,16.5,8,7.5,0,-0.144448568,0,5,16,9355,NA,0.627854154,0,-0.267431852,0.015674556
20760,JO_2018,JO,2018,rattle,K.7.,K.5,7.5,1,1,3,5/22/18,142,nonmast,265,265,283,y,CLP,wbr,15.68235294,26,8,0,4,low predator,16.5,5,7.5,2.448537586,-0.401070237,1.506792361,5,16,8760,NA,-0.097403987,0.333668799,1.270373735,-0.204998849
21967,BT_2018,BT,2018,chickadee,K.1,K.5,1,1,2,4,6/11/18,162,nonmast,NA,420,NA,n,MKD,grass,NA,26,NA,NA,4,low predator,16.5,6,1,0,0.735397158,0,NA,16,8811,NA,1.327476976,1.421338109,-1.216753509,0.687933323
21967,BT_2018,BT,2018,chickadee,K.1,K.5,1,1,1,4,5/15/18,135,nonmast,NA,420,NA,n,MKD,grass,NA,26,NA,NA,4,low predator,16.5,5,1,1.506792361,0.735397158,0,NA,16,8811,NA,-0.780868809,1.421338109,0.268098231,0.687933323
12180,SU_2016,SU,2016,control,K.15,K.5,15,1,2,3,5/13/16,134,nonmast,385,385,392,y,AEW,wb,0,32,0,0,5,low predator,16.5,5,15,0.75339618,0.478775488,0.565047135,5.1,25,6448,NA,0.738404588,0.85401682,-0.39878507,0.503104221
19611,SU_2016,SU,2016,control,K.1,K.5,1,1,2,3,5/5/16,126,nonmast,56,56,69,y,JGR,grass,0,32,NA,1,3,low predator,16.5,5,1,2.260188541,-1.933468209,1.695141406,5.10881591,9,6516,NA,0.168778192,0.85401682,0.88685038,-2.068258473
19611,SU_2016,SU,2016,control,K.1,K.5,1,1,1,3,4/11/16,102,nonmast,120,120,120,y,AEW,grass,0,32,NA,1,3,low predator,16.5,4,1,0,-1.464217156,0,5.10881591,9,6516,NA,-1.540100998,0.85401682,-1.041602795,-1.33292518
22167,BT_2017,BT,2017,control,K.8,K.5,8,1,1,3,5/17/17,137,nonmast,257,257,379,y,ARM/nKP,grass,NA,32,1,0,1,low predator,16.5,5,8,0.941745225,-0.459726619,0,NA,1,8143,NA,-0.864709252,0.330357311,0.004754946,-0.25745121
8648,KL_2008,KL,2008,control,K.17,K.5,17,2,2,3,7/12/08,194,nonmast,124,124,142,y,bjd,NA,38.53571429,329,2,0,3,high predator,16.5,7,17,0,-1.434888965,0,4.204759208,9,4180,NA,3.147516672,-0.052015649,-0.86769537,-1.294565301
8648,KL_2008,KL,2008,control,K.17,K.5,17,2,1,3,6/18/08,170,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,2,0,3,high predator,16.5,6,17,0,0.735397158,0,5.255473337,9,4180,NA,1.987269166,-0.052015649,-0.86769537,0.687933323
8648,KL_2008,KL,2008,control,K.17,K.5,17,1,1,4,4/29/08,120,nonmast,30,30,60,y,NA,NA,38.53571429,329,2,0,3,high predator,16.5,4,17,0,-2.12410145,0,5.255473337,9,4179,NA,-0.429913138,1.404422514,-0.86769537,-2.493232895
25102,BT_2021,BT,2021,chickadee,J3,I.7,3.1,1,2,3,6/5/21,156,nonmast,480,420,NA,n,SEL/MBB,wbr,NA,36,NA,NA,2,low predator,16.7,6,3.1,0,0.735397158,0,NA,4,9871,NA,0.113079655,0.503952631,-0.426401433,0.687933323
19729,JO_2019,JO,2019,rattle,Q7,Q.0,7,1,2,4,7/11/19,192,mast,NA,NA,NA,NA,AnD,wbr,0.452380952,19,NA,0,4,low predator,17,7,7,0,NA,0,3.006659276,16,9315,NA,-0.096766052,0,-0.267431852,NA
20231,AG_2017,AG,2017,food,Q11,Q.0,11,1,2,4,5/28/17,148,nonmast,210,210,260,y,BMT/JGR,grass,1.563492063,19,1,0,3,low predator,17,5,11,3.201933766,-0.804332862,2.260188541,0.424264069,9,7770,NA,1.142830494,1.533480213,1.161223038,-0.583654951
20231,AG_2017,AG,2017,food,Q11,Q.0,11,1,1,4,5/7/17,127,nonmast,140,140,154,y,NA,wb,1.563492063,19,1,0,3,low predator,17,5,11,3.201933766,-1.317576202,2.260188541,0.424264069,9,7770,NA,-0.003586288,1.533480213,1.161223038,-1.146989466
20389,JO_2017,JO,2017,lac GC,Q10,Q.0,10,1,2,3,5/17/17,137,nonmast,262,262,346,y,SWK/LEP/ZCF,bucket,0.294117647,19,1,1,3,low predator,17,5,10,3.390282811,-0.423066381,2.071839496,0.2,9,7780,NA,-0.368687948,0.866815069,1.303124985,-0.224574457
20389,JO_2017,JO,2017,lac GC,Q10,Q.0,10,1,1,3,4/23/17,113,nonmast,140,140,NA,y,JGR,wb,0.294117647,19,1,1,3,low predator,17,4,10,0,-1.317576202,0,0.2,9,7780,NA,-1.835012585,0.866815069,-1.00665852,-1.146989466
21465,JO_2017,JO,2017,preg control,Q4,Q.0,4,1,1,3,4/20/17,110,nonmast,335,335,362,y,LEP/AJM,grass,0.294117647,19,1,1,3,low predator,17,4,4,0,0.112173102,0,1.9,9,7834,NA,-2.018303165,0.866815069,-1.00665852,0.223808948
21465,JO_2016,JO,2016,preg GC,Q4,Q.0,4,1,2,3,5/1/16,122,nonmast,NA,420,NA,n,"JGR, EBC",grass,0,19,1,1,3,low predator,17,5,4,2.825235676,0.735397158,1.695141406,1.9,9,7038,NA,0.723743922,0.326427374,1.206993979,0.687933323
21465,JO_2016,JO,2016,preg GC,Q4,Q.0,4,1,1,3,4/9/16,100,nonmast,NA,420,NA,n,CFH,wb,0,22,1,0,5,low predator,17,4,4,0,0.735397158,0,1.9,25,7038,NA,-1.025966659,0.326427374,-0.653099482,0.687933323
20359,JO_2018,JO,2018,rattle,Q10,Q.0,10,1,1,3,6/6/18,157,nonmast,157,157,205,y,MKD,bucket,15.68235294,26,NA,NA,NA,low predator,17,6,10,0,-1.19293139,0,NA,NA,8742,NA,0.686579326,0.333668799,-0.85434491,-0.999164996
20389,JO_2018,JO,2018,rattle,Q10,Q.0,10,1,2,3,6/29/18,180,nonmast,39,39,64,y,SWK,grass,15.68235294,26,1,0,4,low predator,17,6,10,0,-2.05811302,0,0.2,16,8742,NA,1.888687074,0.333668799,-0.85434491,-2.330586268
20231,AG_2016,AG,2016,food,Q11,Q.0,11,1,1,3,4/26/16,117,nonmast,231,231,280,y,"MMS, EBC",NA,0,32,1,0,2,low predator,17,4,11,0,-0.65035986,0,0.424264069,4,6556,NA,0.6077116,0.218067366,-0.478296817,-0.433817368
21465,JO_2017,JO,2017,preg control,Q4,Q.0,4,1,2,3,5/15/17,135,nonmast,242,242,260,y,ARM/JGP/nKP,grass,0.294117647,32,1,0,2,low predator,17,5,4,2.448537586,-0.569707335,1.13009427,1.9,4,7834,NA,-0.490881667,0.866815069,0.661518456,-0.358048808
24591,KL_2021,KL,2021,control,n6,n.3,6,1,2,2,6/19/21,170,nonmast,180,180,NA,y,KAC/SEL,wbr,12.98809524,36,NA,0,2,low predator,17.3,6,6,0,-1.024294293,0,3.3,4,9845,NA,1.083727762,-1.107479445,-0.602887219,-0.811378763
24591,KL_2021,KL,2021,control,n6,n.3,6,1,1,2,5/25/21,145,nonmast,120,120,180,y,MBB,grass,12.98809524,36,NA,0,2,low predator,17.3,5,6,0.37669809,-1.464217156,0.188349045,3.3,4,9845,NA,-0.816314418,-1.107479445,0.104849951,-1.33292518
13427,JO_2018,JO,2018,rattle,L.12.,L.5,12.5,1,2,1,6/11/18,162,nonmast,239,239,290,y,AHR,underground,15.68235294,19,NA,0,7,low predator,17.5,6,12.5,0,-0.591703478,0,5.10881591,49,8687,NA,0.947907097,-2.113235729,-0.85434491,-0.378539111
13427,JO_2017,JO,2017,lac GC,L.12.,L.5,12.5,1,1,1,5/23/17,143,nonmast,NA,420,NA,n,LEP/ZCF,grass,0.294117647,19,NA,0,7,low predator,17.5,5,12.5,2.825235676,0.735397158,1.318443316,5.10881591,49,7718,NA,-0.002106788,-2.090553989,0.918161067,0.687933323
19846,KL_2017,KL,2017,control,L.15,L.5,15,1,1,2,5/4/17,124,nonmast,52,52,55,y,SSJ/nKA/MS,wb,1.142857143,19,6,0,4,low predator,17.5,5,15,0,-1.9627964,0,4.9,16,7746,NA,-1.434358295,-1.083258059,-1.081101161,-2.125924519
13427,JO_2017,JO,2017,lac GC,L.12.,L.5,12.5,1,2,1,6/20/17,171,nonmast,284,284,312,y,ZCF/LEP,grass,0.294117647,26,NA,NA,8,low predator,17.5,6,12.5,0,-0.261761331,0,5.10881591,64,7718,NA,1.708605289,-2.090553989,-1.00665852,-0.083511785
11059,AG_2016,AG,2016,food,L.13.,L.5,13.5,1,2,1,4/9/16,100,nonmast,NA,NA,NA,NA,"SMK, JGR, STT, JST",grass,0,32,22,0,7,low predator,17.5,4,13.5,0,NA,0,5.003998401,49,6421,NA,-0.316400305,-2.211826144,-0.478296817,NA
11059,AG_2016,AG,2016,food,L.13.,L.5,13.5,1,1,1,3/14/16,74,nonmast,370,370,391,y,SMK,grass,0,32,22,0,7,low predator,17.5,3,13.5,0,0.368794772,0,5.003998401,49,6421,NA,-1.729747924,-2.211826144,-0.478296817,0.421326168
19425,JO_2016,JO,2016,preg control,L.15,L.5,15,1,2,3,5/8/16,129,nonmast,NA,420,NA,n,FVK,NA,0,32,1,1,3,low predator,17.5,5,15,2.825235676,0.735397158,1.695141406,4.709564736,9,6506,NA,1.280470017,0.326427374,1.206993979,0.687933323
19425,JO_2016,JO,2016,preg control,L.15,L.5,15,1,1,3,4/14/16,105,nonmast,240,240,240,y,CFH,NA,0,32,1,1,3,low predator,17.5,4,15,0,-0.58437143,0,4.709564736,9,6506,NA,-0.628305163,0.326427374,-0.653099482,-0.371694795
21246,AG_2016,AG,2016,food,L.22,L.5,22,1,1,2,4/17/16,108,nonmast,NA,NA,NA,y,CFH,NA,0,32,3,1,2,low predator,17.5,4,22,0,NA,0,5.008991915,4,6650,NA,0.118475885,-0.996879389,-0.478296817,NA
22080,JO_2016,JO,2016,preg control,L.12.,L.5,12.5,1,1,3,4/12/16,103,nonmast,NA,420,NA,n,DWI,NA,0,32,0,0,1,low predator,17.5,4,12.5,0,0.735397158,0,NA,1,6971,NA,-0.787369762,0.326427374,-0.653099482,0.687933323
25200,JO_2021,JO,2021,rattle,L16.,L.5,16,1,1,3,5/29/21,149,nonmast,180,180,NA,y,DKZ,wbr,15.20238095,36,NA,NA,NA,low predator,17.5,5,16,0.565047135,-1.024294293,0.565047135,NA,NA,9886,NA,0.901302806,0.428174419,-0.240297279,-0.811378763
10375,KL_2009,KL,2009,control,L.1,L.5,1,1,2,3,6/11/09,162,nonmast,168,168,169,y,NA,NA,12.08333333,314,11,1,2,high predator,17.5,6,1,0,-1.112278866,0,5.0009999,4,4472,1.863636364,-0.104000829,-0.485419596,-0.666530882,-0.907751404
10375,KL_2008,KL,2008,control,L.1,L.5,1,1,2,2,5/22/08,143,nonmast,51,51,140,y,NA,NA,38.53571429,314,11,1,2,high predator,17.5,5,1,0.941745225,-1.970128448,0.565047135,5.930430001,4,4200,2.261538462,0.681990722,-1.508453811,0.128020628,-2.140684441
10375,KL_2009,KL,2009,control,L.1,L.5,1,1,1,3,5/20/09,140,nonmast,NA,420,NA,n,NA,NA,12.08333333,329,11,0,1,high predator,17.5,5,1,0.565047135,0.735397158,0.188349045,5.0009999,1,4472,1.863636364,-1.290380659,-0.485419596,0.277097108,0.687933323
10375,KL_2008,KL,2008,control,L.1,L.5,1,1,1,3,4/26/08,117,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,11,0,1,high predator,17.5,4,1,0,0.735397158,0,5.930430001,1,4200,2.261538462,-0.574944077,-0.052015649,-0.86769537,0.687933323
20601,JO_2020,JO,2020,rattle,H.17,I.8,16.5,1,1,4,5/5/20,126,nonmast,NA,420,NA,n,ALC,grass,374.2142857,13,NA,NA,6,low predator,17.8,5,16.5,1.506792361,0.735397158,0.941745225,9.144397192,36,9780,NA,0.864464727,0.773261321,1.585797345,0.687933323
25102,BT_2021,BT,2021,chickadee,J3,I.8,2.7,1,1,3,5/11/21,131,nonmast,NA,420,NA,n,SEL/MBB,wbr,NA,36,NA,NA,2,low predator,17.8,5,2.7,0.37669809,0.735397158,0,NA,4,9871,NA,-1.159066465,0.503952631,0.426401432,0.687933323
24785,JO_2020,JO,2020,rattle,Q9,R.0,9,1,1,3,5/23/20,144,nonmast,NA,420,NA,n,AnD,wbr,374.2142857,13,0,0,1,low predator,18,5,9,1.318443316,0.735397158,1.13009427,1.1,1,9804,NA,2.084885518,-0.601425472,1.33206977,0.687933323
13023,AG_2017,AG,2017,food,R0,R.0,0,1,2,4,5/6/17,126,nonmast,NA,420,NA,n,SSJ/EEM/LEP,grass,1.563492063,19,6,3,6,low predator,18,5,0,2.448537586,0.735397158,0.941745225,0.316227766,36,7707,NA,-0.058177563,1.533480213,0.645959698,0.687933323
20529,JO_2017,JO,2017,preg GC,R16.,R.0,16.5,1,2,1,5/31/17,151,nonmast,NA,420,NA,n,NA,wb,0.294117647,19,0,0,4,low predator,18,5,16.5,1.883490451,0.735397158,1.318443316,0,16,7789,NA,0.486668091,-2.090553989,0.276554539,0.687933323
20529,JO_2017,JO,2017,preg GC,R16.,R.0,16.5,1,1,1,4/30/17,120,nonmast,NA,420,NA,n,HLS/MMS,grass,0.294117647,19,0,0,4,low predator,18,4,16.5,0,0.735397158,0,0,16,7789,NA,-1.407334566,-2.090553989,-1.00665852,0.687933323
19729,JO_2019,JO,2019,rattle,R10,R.0,10,2,1,4,9/10/19,253,mast,240,240,NA,y,AJH,grass,0.452380952,22,NA,NA,6,low predator,18,9,10,0,-0.58437143,0,0.8,36,9408,NA,1.825052756,0,-0.267431852,-0.371694795
21029,JO_2019,JO,2019,rattle,R13,R.0,13,2,1,4,8/18/19,230,mast,180,180,240,y,SRT/MCK,grass,0.452380952,22,NA,NA,5,low predator,18,8,13,0.188349045,-1.024294293,0,2.061552813,25,9381,NA,1.100432549,0,3.610330007,-0.811378763
21029,JO_2019,JO,2019,rattle,R13,R.0,13,1,2,5,7/16/19,197,mast,120,120,NA,y,AnD,wbr,0.452380952,22,NA,NA,5,low predator,18,7,13,0,-1.464217156,0,0,25,9106,NA,0.060760079,0.966091783,-0.267431852,-1.33292518
22543,JO_2019,JO,2019,rattle,R5.,R.0,5.5,1,2,4,7/4/19,185,mast,NA,420,NA,n,LKE,underground,0.452380952,22,0,0,3,low predator,18,7,5.5,0,0.735397158,0,0,9,9147,NA,-0.317302637,0,-0.267431852,0.687933323
22543,JO_2019,JO,2019,rattle,R5.,R.0,5.5,1,1,4,6/12/19,163,mast,NA,420,NA,n,SRT,grass,0.452380952,22,0,0,3,low predator,18,6,5.5,0,0.735397158,0,0,9,9147,NA,-1.010417617,0,-0.267431852,0.687933323
20529,JO_2018,JO,2018,rattle,R16.,R.0,16.5,1,2,3,5/22/18,142,nonmast,NA,420,NA,n,JMG,grass,15.68235294,26,0,0,5,low predator,18,5,16.5,2.071839496,0.735397158,1.506792361,0,25,8751,NA,-0.097403987,0.333668799,0.943493944,0.687933323
20529,JO_2018,JO,2018,rattle,R16.,R.0,16.5,1,1,3,4/25/18,115,nonmast,NA,420,NA,n,AJH,wbr,15.68235294,26,0,0,5,low predator,18,4,16.5,0,0.735397158,0,0,25,8751,NA,-1.508573952,0.333668799,-0.85434491,0.687933323
21029,JO_2018,JO,2018,rattle,R13,R.0,13,1,2,4,5/20/18,140,nonmast,60,60,131,y,BJD,grass,15.68235294,26,NA,0,4,low predator,18,5,13,2.448537586,-1.904140018,1.318443316,0,16,8779,NA,-0.201935096,1.557121064,1.270373735,-2.012617703
21029,JO_2018,JO,2018,rattle,R13,R.0,13,1,1,4,4/24/18,114,nonmast,390,390,NA,y,BJD,grass,15.68235294,26,NA,0,4,low predator,18,4,13,0,0.515435727,0,0,16,8779,NA,-1.560839506,1.557121064,-0.85434491,0.530008352
22543,JO_2018,JO,2018,rattle,R5.,R.0,5.5,1,2,3,5/21/18,141,nonmast,230,230,335,y,MKD,grass,15.68235294,26,0,0,2,low predator,18,5,5.5,1.883490451,-0.657691907,1.13009427,0,4,8857,NA,-0.149669542,0.333668799,0.780054048,-0.440794025
22543,JO_2018,JO,2018,rattle,R5.,R.0,5.5,1,1,3,4/26/18,116,nonmast,NA,420,NA,n,BJD,bucket,15.68235294,26,0,0,2,low predator,18,4,5.5,0,0.735397158,0,0,4,8857,NA,-1.456308398,0.333668799,-0.85434491,0.687933323
12837,AG_2016,AG,2016,food,R1,R.0,1,1,2,3,4/26/16,117,nonmast,112,112,144,y,FVK,NA,0,32,3,1,4,low predator,18,4,1,0,-1.522873537,0,0.360555128,16,7028,NA,0.6077116,0.218067366,-0.478296817,-1.411613111
12837,AG_2016,AG,2016,food,R1,R.0,1,1,1,3,4/2/16,93,nonmast,NA,420,NA,n,ERS,grass,0,32,3,1,4,low predator,18,4,1,0,0.735397158,0,0.360555128,16,7028,NA,-0.696916972,0.218067366,-0.478296817,0.687933323
13023,AG_2017,AG,2017,food,R0,R.0,0,1,1,4,4/12/17,102,nonmast,240,240,240,y,nMI/AJM/SSJ,bucket,1.563492063,32,6,1,5,low predator,18,4,0,0,-0.58437143,0,0.316227766,25,7707,NA,-1.368368171,1.533480213,-1.028646157,-0.371694795
19862,SU_2016,SU,2016,control,R4,R.0,4,1,2,2,5/17/16,138,nonmast,NA,NA,NA,y,ERS,grass,0,32,1,0,3,low predator,18,5,4,3.013584721,NA,1.883490451,0.2,9,6528,NA,1.023217786,-0.587136564,1.529668104,NA
19862,SU_2016,SU,2016,control,R4,R.0,4,1,1,2,4/22/16,113,nonmast,88,88,90,y,AEW,grass,0,32,1,0,3,low predator,18,4,4,0,-1.698842683,0,0.2,9,6528,NA,-0.756864703,-0.587136564,-1.041602795,-1.666284282
24003,KL_2021,KL,2021,control,O1,O.3,2.6,1,2,2,6/3/21,154,nonmast,NA,420,NA,n,KAC,wbr,12.98809524,36,NA,1,2,low predator,18.3,6,2.6,0,0.735397158,0,3.667424164,4,9844,1.55,-0.132299233,-1.107479445,-0.602887219,0.687933323
24003,KL_2021,KL,2021,control,O1,O.3,2.6,1,2,2,6/3/21,154,nonmast,NA,420,NA,n,KAC,wbr,12.98809524,36,NA,1,2,low predator,18.3,6,2.6,0,0.735397158,0,3.667424164,4,9844,1.55,-0.132299233,-1.107479445,-0.602887219,0.687933323
24002,KL_2021,KL,2021,control,n1.,n.4,1.1,1,2,3,5/26/21,146,nonmast,540,420,NA,n,KAC/SEL,wbr,12.98809524,36,NA,1,2,low predator,18.4,5,1.1,0.37669809,0.735397158,0.188349045,4.418144407,4,9847,NA,-0.740312731,0.251699874,0.104849951,0.687933323
11726,JO_2017,JO,2017,preg control,M.4,M.5,4,1,1,2,6/10/17,161,nonmast,59,59,79,y,SWK,wb,0.294117647,19,3,1,6,low predator,18.5,6,4,0,-1.911472066,0,5,36,8150,NA,1.09763669,-0.61186946,-1.00665852,-2.026349517
11726,JO_2016,JO,2016,preg GC,M.4,M.5,4,1,1,1,4/4/16,95,nonmast,NA,NA,NA,y,CFH,NA,0,19,3,1,6,low predator,18.5,4,4,0,NA,0,5,36,7032,NA,-1.423628155,-2.378256584,-0.653099482,NA
20475,AG_2017,AG,2017,food,M.9.,M.5,9.5,1,2,3,6/7/17,158,nonmast,NA,420,NA,n,JGR/JBF/HLS,grass,1.563492063,19,0,0,3,low predator,18.5,6,9.5,0,0.735397158,0,4.80416486,9,7786,NA,1.688743247,0.160363944,-1.028646157,0.687933323
20475,AG_2017,AG,2017,food,M.9.,M.5,9.5,1,1,3,5/17/17,137,nonmast,346,346,NA,y,MCS/MJD,wb,1.563492063,19,0,0,3,low predator,18.5,5,9.5,2.825235676,0.192825627,1.695141406,4.80416486,9,7786,NA,0.542326465,0.160363944,0.903591368,0.286952768
22035,AG_2017,AG,2017,food,M.7,M.5,7,1,2,2,6/7/17,158,nonmast,NA,420,NA,n,SWK,wb,1.563492063,19,0,0,2,low predator,18.5,6,7,0,0.735397158,0,5,4,7855,NA,1.688743247,-1.212752326,-1.028646157,0.687933323
22035,AG_2017,AG,2017,food,M.7,M.5,7,1,1,2,5/21/17,141,nonmast,NA,420,NA,n,ZCF/nMI,grass,1.563492063,19,0,0,2,low predator,18.5,5,7,2.825235676,0.735397158,1.695141406,5,4,7855,NA,0.760691566,-1.212752326,0.903591368,0.687933323
11726,JO_2017,JO,2017,preg control,M.4,M.5,4,1,2,2,7/4/17,185,nonmast,55,55,82,y,SWK,wb,0.294117647,32,3,0,5,low predator,18.5,7,4,0,-1.940800257,0,5,25,8150,NA,2.563961327,-0.61186946,-1.00665852,-2.082476537
10140,KL_2009,KL,2009,control,M.12.,M.5,12.5,1,1,4,5/12/09,132,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,5,0,4,high predator,18.5,5,12.5,0,0.735397158,0,4.901020302,16,4459,NA,-1.721791506,0.970839191,-0.666530882,0.687933323
10182,KL_2009,KL,2009,control,M.15,M.5,15,1,2,3,6/22/09,173,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,9,2,4,high predator,18.5,6,15,0,0.735397158,0,4.801041554,16,4462,1.434782609,0.489189085,-0.485419596,-0.666530882,0.687933323
10182,KL_2009,KL,2009,control,M.15,M.5,15,1,1,3,5/30/09,150,nonmast,NA,420,NA,n,NA,NA,12.08333333,314,9,2,4,high predator,18.5,5,15,0,0.735397158,0,4.801041554,16,4462,1.434782609,-0.7511171,-0.485419596,-0.666530882,0.687933323
10140,KL_2008,KL,2008,control,M.12.,M.5,12.5,1,2,3,5/5/08,126,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,5,1,3,high predator,18.5,5,12.5,0.188349045,0.735397158,0,6.212889827,9,4187,2.08,-0.139851262,-0.052015649,-0.668552171,0.687933323
10140,KL_2008,KL,2008,control,M.12.,M.5,12.5,1,1,3,4/10/08,101,nonmast,NA,420,NA,n,rwt,NA,38.53571429,329,5,1,3,high predator,18.5,4,12.5,0,0.735397158,0,6.212889827,9,4187,2.08,-1.348442414,-0.052015649,-0.86769537,0.687933323
10182,KL_2008,KL,2008,control,M.15,M.5,15,2,2,4,6/25/08,177,nonmast,111,111,NA,y,NA,NA,38.53571429,329,9,0,3,high predator,18.5,6,15,0,-1.530205585,0,4.801041554,9,4191,NA,2.325674689,1.404422514,-0.86769537,-1.421644157
10182,KL_2008,KL,2008,control,M.15,M.5,15,2,1,4,6/12/08,164,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,9,0,3,high predator,18.5,6,15,0,0.735397158,0,4.801041554,9,4191,NA,1.697207289,1.404422514,-0.86769537,0.687933323
10182,KL_2008,KL,2008,control,M.15,M.5,15,1,1,3,4/14/08,105,nonmast,NA,420,NA,n,NA,NA,38.53571429,329,9,0,3,high predator,18.5,4,15,0,0.735397158,0,4.801041554,9,4190,NA,-1.15506783,-0.052015649,-0.86769537,0.687933323
25195,JO_2021,JO,2021,rattle,L.11,K.7,11.9,1,1,3,5/12/21,132,nonmast,NA,420,NA,n,DKZ,ground,15.20238095,36,0,0,1,low predator,18.7,5,11.9,0.941745225,0.735397158,0.37669809,6.760177512,1,9877,NA,-0.535148541,0.428174419,0.480594557,0.687933323
13023,AG_2016,AG,2016,food,S8.,S.0,8.5,1,2,2,4/20/16,111,nonmast,NA,420,NA,n,CFH,grass,0,19,6,3,6,low predator,19,4,8.5,0,0.735397158,0,0.223606798,36,7018,NA,0.281554457,-0.996879389,-0.478296817,0.687933323
21273,SU_2017,SU,2017,control,S8.,S.0,8.5,1,2,4,5/24/17,144,nonmast,109,109,137,y,nKP/ARM/SB,grass,1.542168675,19,NA,0,3,low predator,19,5,8.5,2.071839496,-1.544869681,1.13009427,0.707106781,9,7931,NA,0.109445066,1.758539967,0.954553456,-1.44184273
21273,SU_2017,SU,2017,control,S8.,S.0,8.5,1,1,4,5/1/17,121,nonmast,51,51,65,y,nKP/ARM/SB,grass,1.542168675,19,NA,0,3,low predator,19,5,8.5,2.071839496,-1.970128448,1.13009427,0.707106781,9,7931,NA,-1.375079028,1.758539967,0.954553456,-2.140684441
22087,AG_2017,AG,2017,food,S0,S.0,0,1,2,3,5/22/17,142,nonmast,139,139,306,y,LEP/SWK,bucket,1.563492063,19,0,0,1,low predator,19,5,0,2.071839496,-1.324908249,0.75339618,1.019803903,1,7858,NA,0.815282842,0.160363944,0.388328028,-1.155957477
22087,AG_2017,AG,2017,food,S0,S.0,0,1,1,3,4/27/17,117,nonmast,139,139,NA,y,AJM/EEM,wb,1.563492063,19,0,0,1,low predator,19,4,0,0,-1.324908249,0,1.019803903,1,7858,NA,-0.549499041,0.160363944,-1.028646157,-1.155957477
22096,AG_2017,AG,2017,food,S20,S.0,20,1,1,2,4/25/17,115,nonmast,NA,420,NA,n,nKP/ARM,grass,1.563492063,19,0,0,1,low predator,19,4,20,0,0.735397158,0,0.721110255,1,7859,NA,-0.658681592,-1.212752326,-1.028646157,0.687933323
22165,JO_2017,JO,2017,preg control,S10./T11,S.0,10.5,1,2,3,6/5/17,156,nonmast,NA,420,NA,n,HLS/MJD,wb,0.294117647,19,0,0,2,low predator,19,6,10.5,0,0.735397158,0,0.1,4,7865,NA,0.79215239,0.866815069,-1.00665852,0.687933323
22165,JO_2017,JO,2017,preg control,S10./T11,S.0,10.5,1,1,3,5/18/17,138,nonmast,368,368,378,y,MMS/MJT,wb,0.294117647,26,0,0,3,low predator,19,5,10.5,2.636886631,0.354130677,1.695141406,0.1,9,7865,NA,-0.307591088,0.866815069,0.789839762,0.410298091
13023,AG_2016,AG,2016,food,S8.,S.0,8.5,1,1,2,3/27/16,87,nonmast,NA,NA,NA,y,CFH,bucket,0,32,6,1,5,low predator,19,3,8.5,0,NA,0,0.223606798,25,7018,NA,-1.023074115,-0.996879389,-0.478296817,NA
